,vector,stance,ID
2495,[[0. 0. 0. ... 0. 0. 0.]],agree,1876
2496,[[0. 0. 0. ... 0. 0. 0.]],unrelated,1877
2497,[[0.         0.35355339 0.         ... 0.         0.         0.        ]],unrelated,1877
2498,[[0.         0.         0.37796447 ... 0.         0.         0.        ]],agree,1880
2499,[[0. 0. 0. ... 0. 0. 0.]],disagree,1880
2500,[[0.33333333 0.         0.33333333 ... 0.         0.         0.        ]],discuss,1881
2501,[[0.33333333 0.         0.33333333 ... 0.         0.         0.        ]],discuss,1881
2502,[[0. 0. 0. ... 0. 0. 0.]],agree,1883
2503,[[0. 0. 0. ... 0. 0. 0.]],unrelated,1883
2504,[[0. 0. 0. ... 0. 0. 0.]],agree,1884
2505,[[0. 0. 0. ... 0. 0. 0.]],agree,1884
2506,[[0. 0. 0. ... 0. 0. 0.]],discuss,1885
2507,[[0.         0.35355339 0.         ... 0.         0.         0.        ]],discuss,1885
2508,[[0. 0. 0. ... 0. 0. 0.]],unrelated,1888
2509,[[0. 0. 0. ... 0. 0. 0.]],unrelated,1888
2510,[[0.35355339 0.         0.         ... 0.         0.         0.        ]],discuss,1889
2511,[[0. 0. 0. ... 0. 0. 0.]],discuss,1889
2512,[[0.         0.33333333 0.         ... 0.         0.         0.        ]],discuss,1890
2513,[[0. 0. 0. ... 0. 0. 0.]],agree,1890
2514,[[0.37796447 0.         0.         ... 0.         0.         0.        ]],discuss,1891
2515,[[0.37796447 0.         0.         ... 0.         0.         0.        ]],discuss,1891
2516,[[0. 0. 0. ... 0. 0. 0.]],unrelated,1893
2517,[[0. 0. 0. ... 0. 0. 0.]],unrelated,1893
2518,[[0.         0.40824829 0.         ... 0.         0.         0.        ]],discuss,1895
2519,[[0.35355339 0.         0.         ... 0.         0.         0.        ]],discuss,1895
2520,[[0. 0. 0. ... 0. 0. 0.]],discuss,1896
2521,[[0. 0. 0. ... 0. 0. 0.]],discuss,1896
2522,[[0. 0. 0. ... 0. 0. 0.]],unrelated,1897
2523,[[0. 0. 0. ... 0. 0. 0.]],unrelated,1897
2524,[[0. 0. 0. ... 0. 0. 0.]],unrelated,1898
2525,[[0. 0. 0. ... 0. 0. 0.]],unrelated,1898
2526,[[0.37796447 0.         0.         ... 0.         0.         0.        ]],unrelated,1899
2527,[[0. 0. 0. ... 0. 0. 0.]],unrelated,1899
2528,[[0. 0. 0. ... 0. 0. 0.]],unrelated,1900
2529,[[0. 0. 0. ... 0. 0. 0.]],discuss,1900
2530,[[0.         0.         0.37796447 ... 0.         0.         0.        ]],unrelated,1901
2531,[[0. 0. 0. ... 0. 0. 0.]],unrelated,1901
2532,[[0.57735027 0.         0.         ... 0.         0.         0.        ]],discuss,1904
2533,[[0.4472136 0.        0.        ... 0.        0.        0.       ]],discuss,1904
2534,[[0.31622777 0.         0.         ... 0.         0.         0.        ]],unrelated,1905
2535,[[0. 0. 0. ... 0. 0. 0.]],disagree,1905
2536,[[0. 0. 0. ... 0. 0. 0.]],unrelated,1906
2537,[[0. 0. 0. ... 0. 0. 0.]],unrelated,1906
2538,[[0. 0. 0. ... 0. 0. 0.]],discuss,1908
2539,[[0. 0. 0. ... 0. 0. 0.]],agree,1908
2540,[[0. 0. 0. ... 0. 0. 0.]],unrelated,1909
2541,[[0. 0. 0. ... 0. 0. 0.]],unrelated,1909
2542,[[0. 0. 0. ... 0. 0. 0.]],discuss,1911
2543,[[0. 0. 0. ... 0. 0. 0.]],discuss,1911
2544,[[0. 0. 0. ... 0. 0. 0.]],discuss,1912
2545,[[0.         0.40824829 0.         ... 0.         0.         0.        ]],discuss,1912
2546,[[0. 0. 0. ... 0. 0. 0.]],agree,1913
2547,[[0. 0. 0. ... 0. 0. 0.]],unrelated,1913
2548,[[0.         0.31622777 0.         ... 0.         0.         0.        ]],discuss,1916
2549,[[0. 0. 0. ... 0. 0. 0.]],discuss,1916
2550,[[0. 0. 0. ... 0. 0. 0.]],unrelated,1917
2551,[[0. 0. 0. ... 0. 0. 0.]],discuss,1917
2552,[[0. 0. 0. ... 0. 0. 0.]],discuss,1918
2553,[[0. 0. 0. ... 0. 0. 0.]],discuss,1918
2554,[[0. 0. 0. ... 0. 0. 0.]],discuss,1920
2555,[[0. 0. 0. ... 0. 0. 0.]],discuss,1920
2556,[[0.33333333 0.         0.33333333 ... 0.         0.         0.        ]],unrelated,1921
2557,[[0. 0. 0. ... 0. 0. 0.]],unrelated,1921
2558,[[0. 0. 0. ... 0. 0. 0.]],discuss,1922
2559,[[0. 0. 0. ... 0. 0. 0.]],discuss,1922
2560,[[0. 0. 0. ... 0. 0. 0.]],unrelated,1923
2561,[[0. 0. 0. ... 0. 0. 0.]],disagree,1923
2562,[[0. 0. 0. ... 0. 0. 0.]],agree,1925
2563,[[0. 0. 0. ... 0. 0. 0.]],discuss,1925
2564,[[0. 0. 0. ... 0. 0. 0.]],disagree,1926
2565,[[0. 0. 0. ... 0. 0. 0.]],discuss,1926
2566,[[0. 0. 0. ... 0. 0. 0.]],agree,1929
2567,[[0. 0. 0. ... 0. 0. 0.]],agree,1929
2568,[[0. 0. 0. ... 0. 0. 0.]],unrelated,1931
2569,[[0. 0. 0. ... 0. 0. 0.]],unrelated,1931
2570,[[0.         0.33333333 0.         ... 0.         0.         0.        ]],unrelated,1933
2571,[[0. 0. 0. ... 0. 0. 0.]],unrelated,1933
2572,[[0. 0. 0. ... 0. 0. 0.]],unrelated,1934
2573,[[0. 0. 0. ... 0. 0. 0.]],unrelated,1934
2574,[[0. 0. 0. ... 0. 0. 0.]],unrelated,1936
2575,[[0.28867513 0.         0.         ... 0.         0.         0.        ]],unrelated,1936
2576,[[0.5 0.  0.  ... 0.  0.  0. ]],unrelated,1938
2577,[[0. 0. 0. ... 0. 0. 0.]],agree,1938
2578,[[0.25819889 0.         0.         ... 0.         0.         0.        ]],discuss,1939
2579,[[0.         0.         0.37796447 ... 0.         0.         0.        ]],unrelated,1939
2580,[[0. 0. 0. ... 0. 0. 0.]],unrelated,1940
2581,[[0. 0. 0. ... 0. 0. 0.]],unrelated,1940
2582,[[0. 0. 0. ... 0. 0. 0.]],unrelated,1943
2583,[[0. 0. 0. ... 0. 0. 0.]],agree,1943
2584,[[0.33333333 0.         0.33333333 ... 0.         0.         0.        ]],discuss,1946
2585,[[0. 0. 0. ... 0. 0. 0.]],discuss,1946
2586,[[0.53452248 0.         0.         ... 0.         0.         0.        ]],unrelated,1948
2587,[[0. 0. 0. ... 0. 0. 0.]],unrelated,1948
2588,[[0.         0.         0.35355339 ... 0.         0.         0.        ]],unrelated,1949
2589,[[0. 0. 0. ... 0. 0. 0.]],unrelated,1949
2590,[[0. 0. 0. ... 0. 0. 0.]],unrelated,1950
2591,[[0. 0. 0. ... 0. 0. 0.]],unrelated,1950
2592,[[0. 0. 0. ... 0. 0. 0.]],agree,1951
2593,[[0. 0. 0. ... 0. 0. 0.]],agree,1951
2594,[[0. 0. 0. ... 0. 0. 0.]],discuss,1952
2595,[[0. 0. 0. ... 0. 0. 0.]],discuss,1952
2596,[[0. 0. 0. ... 0. 0. 0.]],unrelated,1954
2597,[[0. 0. 0. ... 0. 0. 0.]],unrelated,1954
2598,[[0. 0. 0. ... 0. 0. 0.]],discuss,1955
2599,[[0. 0. 0. ... 0. 0. 0.]],discuss,1955
2600,[[0. 0. 0. ... 0. 0. 0.]],discuss,1956
2601,[[0. 0. 0. ... 0. 0. 0.]],discuss,1956
2602,[[0. 0. 0. ... 0. 0. 0.]],disagree,1957
2603,[[0. 0. 0. ... 0. 0. 0.]],discuss,1957
2604,[[0. 0. 0. ... 0. 0. 0.]],unrelated,1958
2605,[[0. 0. 0. ... 0. 0. 0.]],agree,1958
2606,[[0. 0. 0. ... 0. 0. 0.]],agree,1959
2607,[[0. 0. 0. ... 0. 0. 0.]],agree,1959
2608,[[0. 0. 0. ... 0. 0. 0.]],agree,1965
2609,[[0. 0. 0. ... 0. 0. 0.]],disagree,1965
2610,[[0.37796447 0.         0.37796447 ... 0.         0.         0.        ]],discuss,1966
2611,[[0. 0. 0. ... 0. 0. 0.]],unrelated,1966
2612,[[0. 0. 0. ... 0. 0. 0.]],discuss,1967
2613,[[0. 0. 0. ... 0. 0. 0.]],discuss,1967
2614,[[0. 0. 0. ... 0. 0. 0.]],unrelated,1968
2615,[[0. 0. 0. ... 0. 0. 0.]],discuss,1968
2616,[[0. 0. 0. ... 0. 0. 0.]],discuss,1969
2617,[[0. 0. 0. ... 0. 0. 0.]],discuss,1969
2618,[[0. 0. 0. ... 0. 0. 0.]],agree,1970
2619,[[0. 0. 0. ... 0. 0. 0.]],agree,1970
2620,[[0. 0. 0. ... 0. 0. 0.]],unrelated,1971
2621,[[0. 0. 0. ... 0. 0. 0.]],disagree,1971
2622,[[0. 0. 0. ... 0. 0. 0.]],discuss,1972
2623,[[0. 0. 0. ... 0. 0. 0.]],discuss,1972
2624,[[0. 0. 0. ... 0. 0. 0.]],agree,1973
2625,[[0. 0. 0. ... 0. 0. 0.]],agree,1973
2626,[[0. 0. 0. ... 0. 0. 0.]],unrelated,1974
2627,[[0.         0.31622777 0.         ... 0.         0.         0.        ]],unrelated,1974
2628,[[0. 0. 0. ... 0. 0. 0.]],unrelated,1975
2629,[[0. 0. 0. ... 0. 0. 0.]],unrelated,1975
2630,[[0.35355339 0.         0.         ... 0.         0.         0.        ]],disagree,1976
2631,[[0.35355339 0.35355339 0.         ... 0.         0.         0.        ]],agree,1976
2632,[[0. 0. 0. ... 0. 0. 0.]],agree,1978
2633,[[0. 0. 0. ... 0. 0. 0.]],disagree,1978
2634,[[0. 0. 0. ... 0. 0. 0.]],unrelated,1979
2635,[[0. 0. 0. ... 0. 0. 0.]],unrelated,1979
2636,[[0. 0. 0. ... 0. 0. 0.]],agree,1981
2637,[[0. 0. 0. ... 0. 0. 0.]],agree,1981
2638,[[0.5 0.  0.5 ... 0.  0.  0. ]],unrelated,1982
2639,[[0.         0.         0.33333333 ... 0.         0.         0.        ]],unrelated,1982
2640,[[0. 0. 0. ... 0. 0. 0.]],discuss,1983
2641,[[0. 0. 0. ... 0. 0. 0.]],discuss,1983
2642,[[0. 0. 0. ... 0. 0. 0.]],agree,1984
2643,[[0. 0. 0. ... 0. 0. 0.]],discuss,1984
2644,[[0. 0. 0. ... 0. 0. 0.]],discuss,1985
2645,[[0. 0. 0. ... 0. 0. 0.]],unrelated,1985
2646,[[0. 0. 0. ... 0. 0. 0.]],unrelated,1987
2647,[[0. 0. 0. ... 0. 0. 0.]],discuss,1987
2648,[[0. 0. 0. ... 0. 0. 0.]],discuss,1988
2649,[[0. 0. 0. ... 0. 0. 0.]],unrelated,1988
2650,[[0.37796447 0.         0.         ... 0.         0.         0.        ]],discuss,1989
2651,[[0.         0.37796447 0.         ... 0.         0.         0.        ]],agree,1989
2652,[[0. 0. 0. ... 0. 0. 0.]],disagree,1991
2653,[[0. 0. 0. ... 0. 0. 0.]],agree,1991
2654,[[0. 0. 0. ... 0. 0. 0.]],agree,1996
2655,[[0. 0. 0. ... 0. 0. 0.]],unrelated,1996
2656,[[0. 0. 0. ... 0. 0. 0.]],discuss,1997
2657,[[0. 0. 0. ... 0. 0. 0.]],discuss,1997
2658,[[0. 0. 0. ... 0. 0. 0.]],discuss,2000
2659,[[0. 0. 0. ... 0. 0. 0.]],discuss,2000
2660,[[0. 0. 0. ... 0. 0. 0.]],discuss,2002
2661,[[0. 0. 0. ... 0. 0. 0.]],unrelated,2002
2662,[[0.         0.37796447 0.         ... 0.         0.         0.        ]],discuss,2003
2663,[[0. 0. 0. ... 0. 0. 0.]],discuss,2003
2664,[[0. 0. 0. ... 0. 0. 0.]],agree,2005
2665,[[0. 0. 0. ... 0. 0. 0.]],agree,2005
2666,[[0. 0. 0. ... 0. 0. 0.]],unrelated,2009
2667,[[0. 0. 0. ... 0. 0. 0.]],unrelated,2009
2668,[[0. 0. 0. ... 0. 0. 0.]],discuss,2010
2669,[[0. 0. 0. ... 0. 0. 0.]],discuss,2010
2670,[[0. 0. 0. ... 0. 0. 0.]],discuss,2013
2671,[[0. 0. 0. ... 0. 0. 0.]],discuss,2013
2672,[[0. 0. 0. ... 0. 0. 0.]],disagree,2014
2673,[[0. 0. 0. ... 0. 0. 0.]],disagree,2014
2674,[[0. 0. 0. ... 0. 0. 0.]],agree,2015
2675,[[0. 0. 0. ... 0. 0. 0.]],unrelated,2015
2676,[[0.5 0.  0.5 ... 0.  0.  0. ]],unrelated,2016
2677,[[0. 0. 0. ... 0. 0. 0.]],unrelated,2016
2678,[[0. 0. 0. ... 0. 0. 0.]],discuss,2017
2679,[[0. 0. 0. ... 0. 0. 0.]],discuss,2017
2680,[[0. 0. 0. ... 0. 0. 0.]],discuss,2018
2681,[[0. 0. 0. ... 0. 0. 0.]],discuss,2018
2682,[[0. 0. 0. ... 0. 0. 0.]],unrelated,2020
2683,[[0. 0. 0. ... 0. 0. 0.]],unrelated,2020
2684,[[0. 0. 0. ... 0. 0. 0.]],unrelated,2022
2685,[[0. 0. 0. ... 0. 0. 0.]],unrelated,2022
2686,[[0. 0. 0. ... 0. 0. 0.]],unrelated,2024
2687,[[0. 0. 0. ... 0. 0. 0.]],agree,2024
2688,[[0.35355339 0.         0.         ... 0.         0.         0.        ]],discuss,2025
2689,[[0.31622777 0.31622777 0.         ... 0.         0.         0.        ]],discuss,2025
2690,[[0. 0. 0. ... 0. 0. 0.]],unrelated,2028
2691,[[0. 0. 0. ... 0. 0. 0.]],discuss,2028
2692,[[0. 0. 0. ... 0. 0. 0.]],agree,2031
2693,[[0. 0. 0. ... 0. 0. 0.]],agree,2031
2694,[[0.         0.37796447 0.         ... 0.         0.         0.        ]],discuss,2032
2695,[[0. 0. 0. ... 0. 0. 0.]],discuss,2032
2696,[[0.37796447 0.         0.         ... 0.         0.         0.        ]],unrelated,2033
2697,[[0.35355339 0.         0.         ... 0.         0.         0.        ]],unrelated,2033
2698,[[0. 0. 0. ... 0. 0. 0.]],unrelated,2034
2699,[[0. 0. 0. ... 0. 0. 0.]],agree,2034
2700,[[0. 0. 0. ... 0. 0. 0.]],unrelated,2035
2701,[[0.         0.         0.35355339 ... 0.         0.         0.        ]],unrelated,2035
2702,[[0.         0.         0.40824829 ... 0.         0.         0.        ]],unrelated,2036
2703,[[0. 0. 0. ... 0. 0. 0.]],unrelated,2036
2704,[[0. 0. 0. ... 0. 0. 0.]],agree,2037
2705,[[0.33333333 0.         0.33333333 ... 0.         0.         0.        ]],discuss,2037
2706,[[0. 0. 0. ... 0. 0. 0.]],discuss,2039
2707,[[0.         0.33333333 0.         ... 0.         0.         0.        ]],unrelated,2039
2708,[[0. 0. 0. ... 0. 0. 0.]],disagree,2042
2709,[[0.         0.30151134 0.         ... 0.         0.         0.        ]],unrelated,2042
2710,[[0.         0.         0.37796447 ... 0.         0.         0.        ]],unrelated,2043
2711,[[0. 0. 0. ... 0. 0. 0.]],agree,2043
2712,[[0. 0. 0. ... 0. 0. 0.]],unrelated,2044
2713,[[0. 0. 0. ... 0. 0. 0.]],unrelated,2044
2714,[[0. 0. 0. ... 0. 0. 0.]],unrelated,2045
2715,[[0. 0. 0. ... 0. 0. 0.]],unrelated,2045
2716,[[0. 0. 0. ... 0. 0. 0.]],unrelated,2046
2717,[[0. 0. 0. ... 0. 0. 0.]],agree,2046
2718,[[0.35355339 0.         0.         ... 0.         0.         0.        ]],discuss,2047
2719,[[0.         0.         0.40824829 ... 0.         0.         0.        ]],discuss,2047
2720,[[0. 0. 0. ... 0. 0. 0.]],discuss,2048
2721,[[0. 0. 0. ... 0. 0. 0.]],discuss,2048
2722,[[0. 0. 0. ... 0. 0. 0.]],agree,2051
2723,[[0. 0. 0. ... 0. 0. 0.]],agree,2051
2724,[[0. 0. 0. ... 0. 0. 0.]],disagree,2052
2725,[[0. 0. 0. ... 0. 0. 0.]],disagree,2052
2726,[[0. 0. 0. ... 0. 0. 0.]],agree,2053
2727,[[0. 0. 0. ... 0. 0. 0.]],agree,2053
2728,[[0. 0. 0. ... 0. 0. 0.]],discuss,2054
2729,[[0. 0. 0. ... 0. 0. 0.]],discuss,2054
2730,[[0. 0. 0. ... 0. 0. 0.]],unrelated,2055
2731,[[0. 0. 0. ... 0. 0. 0.]],agree,2055
2732,[[0. 0. 0. ... 0. 0. 0.]],unrelated,2056
2733,[[0. 0. 0. ... 0. 0. 0.]],discuss,2056
2734,[[0. 0. 0. ... 0. 0. 0.]],unrelated,2058
2735,[[0.         0.         0.33333333 ... 0.         0.         0.        ]],discuss,2058
2736,[[0.57735027 0.         0.         ... 0.         0.         0.        ]],disagree,2060
2737,[[0.33333333 0.         0.33333333 ... 0.         0.         0.        ]],discuss,2060
2738,[[0. 0. 0. ... 0. 0. 0.]],unrelated,2061
2739,[[0. 0. 0. ... 0. 0. 0.]],agree,2061
2740,[[0. 0. 0. ... 0. 0. 0.]],discuss,2062
2741,[[0. 0. 0. ... 0. 0. 0.]],discuss,2062
2742,[[0. 0. 0. ... 0. 0. 0.]],agree,2064
2743,[[0. 0. 0. ... 0. 0. 0.]],agree,2064
2744,[[0. 0. 0. ... 0. 0. 0.]],agree,2067
2745,[[0.2236068 0.        0.        ... 0.        0.        0.       ]],agree,2067
2746,[[0. 0. 0. ... 0. 0. 0.]],unrelated,2068
2747,[[0. 0. 0. ... 0. 0. 0.]],unrelated,2068
2748,[[0. 0. 0. ... 0. 0. 0.]],discuss,2069
2749,[[0. 0. 0. ... 0. 0. 0.]],agree,2069
2750,[[0.31622777 0.         0.         ... 0.         0.         0.        ]],unrelated,2070
2751,[[0. 0. 0. ... 0. 0. 0.]],unrelated,2070
2752,[[0. 0. 0. ... 0. 0. 0.]],unrelated,2072
2753,[[0. 0. 0. ... 0. 0. 0.]],unrelated,2072
2754,[[0. 0. 0. ... 0. 0. 0.]],discuss,2075
2755,[[0.37796447 0.         0.         ... 0.         0.         0.        ]],discuss,2075
2756,[[0. 0. 0. ... 0. 0. 0.]],agree,2076
2757,[[0. 0. 0. ... 0. 0. 0.]],agree,2076
2758,[[0. 0. 0. ... 0. 0. 0.]],discuss,2077
2759,[[0. 0. 0. ... 0. 0. 0.]],discuss,2077
2760,[[0.         0.         0.35355339 ... 0.         0.         0.        ]],unrelated,2078
2761,[[0. 0. 0. ... 0. 0. 0.]],unrelated,2078
2762,[[0. 0. 0. ... 0. 0. 0.]],discuss,2079
2763,[[0. 0. 0. ... 0. 0. 0.]],discuss,2079
2764,[[0. 0. 0. ... 0. 0. 0.]],discuss,2080
2765,[[0. 0. 0. ... 0. 0. 0.]],agree,2080
2766,[[0. 0. 0. ... 0. 0. 0.]],unrelated,2081
2767,[[0. 0. 0. ... 0. 0. 0.]],unrelated,2081
2768,[[0. 0. 0. ... 0. 0. 0.]],unrelated,2084
2769,[[0. 0. 0. ... 0. 0. 0.]],discuss,2084
2770,[[0. 0. 0. ... 0. 0. 0.]],unrelated,2087
2771,[[0. 0. 0. ... 0. 0. 0.]],unrelated,2087
2772,[[0.         0.35355339 0.         ... 0.         0.         0.        ]],unrelated,2088
2773,[[0.         0.         0.37796447 ... 0.         0.         0.        ]],unrelated,2088
2774,[[0. 0. 0. ... 0. 0. 0.]],unrelated,2090
2775,[[0. 0. 0. ... 0. 0. 0.]],unrelated,2090
2776,[[0. 0. 0. ... 0. 0. 0.]],unrelated,2091
2777,[[0. 0. 0. ... 0. 0. 0.]],unrelated,2091
2778,[[0. 0. 0. ... 0. 0. 0.]],unrelated,2092
2779,[[0. 0. 0. ... 0. 0. 0.]],unrelated,2092
2780,[[0. 0. 0. ... 0. 0. 0.]],discuss,2093
2781,[[0.30151134 0.         0.         ... 0.         0.         0.        ]],discuss,2093
2782,[[0.31622777 0.         0.         ... 0.         0.         0.        ]],discuss,2096
2783,[[0.         0.33333333 0.         ... 0.         0.         0.        ]],unrelated,2096
2784,[[0. 0. 0. ... 0. 0. 0.]],unrelated,2097
2785,[[0. 0. 0. ... 0. 0. 0.]],unrelated,2097
2786,[[0. 0. 0. ... 0. 0. 0.]],disagree,2098
2787,[[0. 0. 0. ... 0. 0. 0.]],agree,2098
2788,[[0.30151134 0.         0.         ... 0.         0.         0.        ]],unrelated,2102
2789,[[0.33333333 0.         0.         ... 0.         0.         0.        ]],discuss,2102
2790,[[0. 0. 0. ... 0. 0. 0.]],discuss,2103
2791,[[0. 0. 0. ... 0. 0. 0.]],discuss,2103
2792,[[0. 0. 0. ... 0. 0. 0.]],agree,2104
2793,[[0. 0. 0. ... 0. 0. 0.]],unrelated,2104
2794,[[0. 0. 0. ... 0. 0. 0.]],discuss,2106
2795,[[0. 0. 0. ... 0. 0. 0.]],unrelated,2106
2796,[[0. 0. 0. ... 0. 0. 0.]],unrelated,2109
2797,[[0.         0.37796447 0.         ... 0.         0.         0.        ]],unrelated,2109
2798,[[0. 0. 0. ... 0. 0. 0.]],discuss,2111
2799,[[0. 0. 0. ... 0. 0. 0.]],discuss,2111
2800,[[0. 0. 0. ... 0. 0. 0.]],discuss,2113
2801,[[0. 0. 0. ... 0. 0. 0.]],discuss,2113
2802,[[0. 0. 0. ... 0. 0. 0.]],unrelated,2114
2803,[[0. 0. 0. ... 0. 0. 0.]],unrelated,2114
2804,[[0. 0. 0. ... 0. 0. 0.]],unrelated,2115
2805,[[0. 0. 0. ... 0. 0. 0.]],agree,2115
2806,[[0.33333333 0.         0.33333333 ... 0.         0.         0.        ]],unrelated,2116
2807,[[0. 0. 0. ... 0. 0. 0.]],unrelated,2116
2808,[[0. 0. 0. ... 0. 0. 0.]],unrelated,2118
2809,[[0. 0. 0. ... 0. 0. 0.]],unrelated,2118
2810,[[0. 0. 0. ... 0. 0. 0.]],agree,2122
2811,[[0. 0. 0. ... 0. 0. 0.]],agree,2122
2812,[[0. 0. 0. ... 0. 0. 0.]],unrelated,2123
2813,[[0. 0. 0. ... 0. 0. 0.]],unrelated,2123
2814,[[0. 0. 0. ... 0. 0. 0.]],unrelated,2124
2815,[[0. 0. 0. ... 0. 0. 0.]],unrelated,2124
2816,[[0. 0. 0. ... 0. 0. 0.]],disagree,2125
2817,[[0.25819889 0.         0.         ... 0.         0.         0.        ]],unrelated,2125
2818,[[0. 0. 0. ... 0. 0. 0.]],unrelated,2127
2819,[[0. 0. 0. ... 0. 0. 0.]],unrelated,2127
2820,[[0. 0. 0. ... 0. 0. 0.]],discuss,2129
2821,[[0. 0. 0. ... 0. 0. 0.]],unrelated,2129
2822,[[0.         0.         0.35355339 ... 0.         0.         0.        ]],unrelated,2130
2823,[[0. 0. 0. ... 0. 0. 0.]],discuss,2130
2824,[[0. 0. 0. ... 0. 0. 0.]],agree,2132
2825,[[0. 0. 0. ... 0. 0. 0.]],unrelated,2132
2826,[[0.         0.30151134 0.         ... 0.         0.         0.        ]],unrelated,2133
2827,[[0. 0. 0. ... 0. 0. 0.]],unrelated,2133
2828,[[0. 0. 0. ... 0. 0. 0.]],unrelated,2134
2829,[[0. 0. 0. ... 0. 0. 0.]],agree,2134
2830,[[0. 0. 0. ... 0. 0. 0.]],agree,2135
2831,[[0. 0. 0. ... 0. 0. 0.]],discuss,2135
2832,[[0. 0. 0. ... 0. 0. 0.]],agree,2137
2833,[[0. 0. 0. ... 0. 0. 0.]],unrelated,2137
2834,[[0.         0.37796447 0.         ... 0.         0.         0.        ]],agree,2138
2835,[[0.4472136 0.        0.        ... 0.        0.        0.       ]],discuss,2138
2836,[[0. 0. 0. ... 0. 0. 0.]],agree,2139
2837,[[0. 0. 0. ... 0. 0. 0.]],disagree,2139
2838,[[0. 0. 0. ... 0. 0. 0.]],unrelated,2141
2839,[[0. 0. 0. ... 0. 0. 0.]],unrelated,2141
2840,[[0. 0. 0. ... 0. 0. 0.]],agree,2142
2841,[[0.         0.         0.37796447 ... 0.         0.         0.        ]],unrelated,2142
2842,[[0. 0. 0. ... 0. 0. 0.]],agree,2143
2843,[[0. 0. 0. ... 0. 0. 0.]],unrelated,2143
2844,[[0. 0. 0. ... 0. 0. 0.]],discuss,2144
2845,[[0. 0. 0. ... 0. 0. 0.]],discuss,2144
2846,[[0. 0. 0. ... 0. 0. 0.]],agree,2145
2847,[[0. 0. 0. ... 0. 0. 0.]],agree,2145
2848,[[0.28867513 0.         0.         ... 0.         0.         0.        ]],discuss,2147
2849,[[0.31622777 0.         0.         ... 0.         0.         0.        ]],unrelated,2147
2850,[[0. 0. 0. ... 0. 0. 0.]],discuss,2148
2851,[[0. 0. 0. ... 0. 0. 0.]],discuss,2148
2852,[[0.         0.35355339 0.         ... 0.         0.         0.        ]],discuss,2149
2853,[[0. 0. 0. ... 0. 0. 0.]],unrelated,2149
2854,[[0. 0. 0. ... 0. 0. 0.]],unrelated,2152
2855,[[0. 0. 0. ... 0. 0. 0.]],unrelated,2152
2856,[[0. 0. 0. ... 0. 0. 0.]],discuss,2153
2857,[[0.         0.         0.37796447 ... 0.         0.         0.        ]],discuss,2153
2858,[[0. 0. 0. ... 0. 0. 0.]],discuss,2154
2859,[[0. 0. 0. ... 0. 0. 0.]],discuss,2154
2860,[[0.33333333 0.         0.         ... 0.         0.         0.        ]],discuss,2155
2861,[[0.22941573 0.         0.22941573 ... 0.         0.         0.        ]],discuss,2155
2862,[[0.         0.40824829 0.         ... 0.         0.         0.        ]],unrelated,2156
2863,[[0. 0. 0. ... 0. 0. 0.]],unrelated,2156
2864,[[0. 0. 0. ... 0. 0. 0.]],discuss,2159
2865,[[0. 0. 0. ... 0. 0. 0.]],discuss,2159
2866,[[0. 0. 0. ... 0. 0. 0.]],discuss,2161
2867,[[0. 0. 0. ... 0. 0. 0.]],agree,2161
2868,[[0. 0. 0. ... 0. 0. 0.]],discuss,2162
2869,[[0. 0. 0. ... 0. 0. 0.]],discuss,2162
2870,[[0. 0. 0. ... 0. 0. 0.]],unrelated,2163
2871,[[0. 0. 0. ... 0. 0. 0.]],discuss,2163
2872,[[0. 0. 0. ... 0. 0. 0.]],agree,2164
2873,[[0. 0. 0. ... 0. 0. 0.]],agree,2164
2874,[[0. 0. 0. ... 0. 0. 0.]],agree,2165
2875,[[0.35355339 0.         0.         ... 0.         0.         0.        ]],discuss,2165
2876,[[0. 0. 0. ... 0. 0. 0.]],agree,2166
2877,[[0. 0. 0. ... 0. 0. 0.]],agree,2166
2878,[[0. 0. 0. ... 0. 0. 0.]],unrelated,2167
2879,[[0. 0. 0. ... 0. 0. 0.]],unrelated,2167
2880,[[0.37796447 0.         0.         ... 0.         0.         0.        ]],discuss,2168
2881,[[0.37796447 0.         0.         ... 0.         0.         0.        ]],discuss,2168
2882,[[0. 0. 0. ... 0. 0. 0.]],agree,2170
2883,[[0. 0. 0. ... 0. 0. 0.]],agree,2170
2884,[[0. 0. 0. ... 0. 0. 0.]],agree,2171
2885,[[0. 0. 0. ... 0. 0. 0.]],agree,2171
2886,[[0.         0.35355339 0.         ... 0.         0.         0.        ]],discuss,2172
2887,[[0. 0. 0. ... 0. 0. 0.]],agree,2172
2888,[[0. 0. 0. ... 0. 0. 0.]],disagree,2174
2889,[[0. 0. 0. ... 0. 0. 0.]],unrelated,2174
2890,[[0.40824829 0.         0.         ... 0.         0.         0.        ]],unrelated,2175
2891,[[0. 0. 0. ... 0. 0. 0.]],unrelated,2175
2892,[[0.40824829 0.         0.40824829 ... 0.         0.         0.        ]],unrelated,2176
2893,[[0.26726124 0.         0.         ... 0.         0.         0.        ]],unrelated,2176
2894,[[0.35355339 0.         0.         ... 0.         0.         0.        ]],unrelated,2177
2895,[[0.31622777 0.         0.         ... 0.         0.         0.        ]],unrelated,2177
2896,[[0. 0. 0. ... 0. 0. 0.]],disagree,2178
2897,[[0. 0. 0. ... 0. 0. 0.]],agree,2178
2898,[[0.31622777 0.31622777 0.         ... 0.         0.         0.        ]],agree,2180
